file	adv	stop	volume_15	OccTime	HeadwayFoll	GapFoll	HeadwayLead	arrival_time	volume_cycle	travel_time	is_lane_M	is_lane_R	SCA_GY	SCA_YR	SCA_YY	car_follow
20230119_16	101563	201569.0	339.0	0.3	8.1	7.8	1.5	-5.2	52.0	4.6	1	0	0	0	0	0
20230119_16	101564	201572.0	339.0	0.4	1.5	1.2	5.1	-3.7	52.0	4.6	1	0	0	0	0	0
20230119_16	101573	201587.0	339.0	0.3	5.1	4.7	2.5	1.4	75.0	7.7	1	0	0	0	1	0
20230119_16	101699	201711.0	339.0	0.4	2.3	1.9	2.4	-5.0	75.0	5.2	1	0	0	0	0	0
20230119_16	101706	201717.0	339.0	0.5	2.4	2.0	4.0	-2.6	75.0	5.2	1	0	0	0	0	0
20230119_16	101713	201722.0	339.0	0.3	4.0	3.5	18.7	1.4	53.0	6.5	1	0	0	0	1	0
20230119_16	101814	201817.0	339.0	0.4	6.8	6.4	4.3	1.6	46.0	8.3	1	0	0	0	1	0
20230119_16	102140	202149.0	376.0	0.4	7.0	6.7	5.9	-3.4	74.0	5.1	0	0	0	0	0	0
20230119_16	102152	202161.0	376.0	0.4	5.9	5.5	4.0	2.5	58.0	8.2	0	0	0	0	1	0
20230119_16	102266	202271.0	376.0	0.4	6.1	5.6	1.7	-4.9	58.0	4.6	0	1	0	0	0	0
20230119_16	102270	202273.0	376.0	0.3	1.7	1.3	4.9	-3.2	58.0	4.5	0	1	0	0	0	0
20230119_16	102274	202278.0	376.0	0.3	4.9	4.6	9.7	1.7	76.0	7.0	0	1	0	0	1	0
20230119_17	100092	200096.0	384.0	0.3	4.0	3.6	3.2	-3.0	49.0	4.8	0	1	0	0	0	0
20230119_17	100094	200099.0	384.0	0.4	3.2	2.9	21.3	0.2	68.0	6.8	0	1	0	0	1	0
20230119_17	100199	200207.0	384.0	0.3	19.0	18.6	1.9	-3.7	68.0	4.4	0	1	0	0	0	0
20230119_17	100200	200206.0	384.0	0.3	30.1	29.6	1.2	-3.6	68.0	3.8	1	0	0	0	0	0
20230119_17	100201	200205.0	384.0	0.3	35.6	35.0	9.0	-3.6	68.0	3.6	0	0	0	0	0	0
20230119_17	100202	200208.0	384.0	0.3	1.2	0.9	3.8	-2.4	68.0	3.7	1	0	0	0	0	1
20230119_17	100203	200210.0	384.0	0.3	1.9	1.6	1.2	-1.8	68.0	4.0	0	1	0	0	0	0
20230119_17	100204	200211.0	384.0	0.3	1.2	0.9	4.8	-0.6	68.0	4.2	0	1	0	0	0	1
20230119_17	100209	200215.0	384.0	0.3	3.8	3.5	4.6	1.4	79.0	5.1	1	0	0	0	1	0
20230119_17	100345	200352.0	384.0	0.4	5.8	5.4	2.3	-2.3	79.0	4.8	1	0	0	0	0	0
20230119_17	100350	200356.0	384.0	0.3	2.3	1.9	39.8	0.0	67.0	6.2	1	0	0	0	1	0
20230119_17	100465	200473.0	384.0	0.4	4.2	3.7	7.6	-4.3	67.0	5.2	0	1	0	0	0	0
20230119_17	100474	200482.0	384.0	0.3	4.4	3.9	47.8	1.7	53.0	6.6	1	0	0	0	1	0
20230119_17	100808	200815.0	327.0	0.3	1.9	1.5	2.2	-5.5	60.0	4.8	0	1	0	0	0	0
20230119_17	100811	200817.0	327.0	0.4	2.2	1.9	4.2	-3.3	60.0	5.1	0	1	0	0	0	0
20230119_17	100813	200818.0	327.0	0.3	4.2	3.8	5.3	-2.4	60.0	4.4	1	0	0	0	0	0
20230119_17	100816	200823.0	327.0	0.3	4.2	3.8	3.6	0.9	48.0	5.5	0	1	0	0	1	0
20230119_17	100820	200826.0	327.0	0.4	5.3	5.0	4.5	2.9	48.0	6.9	1	0	0	0	1	0
20230119_17	100921	200925.0	327.0	0.3	13.0	12.8	2.7	-0.6	48.0	4.1	0	1	0	0	0	0
20230119_17	101026	201027.0	327.0	0.4	22.2	21.6	31.3	-3.0	60.0	4.4	1	0	0	0	0	0
20230119_17	101028	201029.0	327.0	0.3	20.0	19.7	34.5	2.5	43.0	6.6	0	1	0	0	1	0
20230119_17	101190	201191.0	327.0	0.3	22.4	22.0	7.3	-3.4	43.0	3.5	1	0	0	0	0	0
20230119_17	101192	201198.0	327.0	0.3	30.0	29.7	2.5	2.6	53.0	6.4	0	1	0	0	1	0
20230119_17	101474	201481.0	301.0	0.4	2.3	1.9	4.4	-4.3	59.0	4.5	0	1	0	0	0	0
20230119_17	101476	201482.0	301.0	0.3	6.0	5.7	5.1	-3.2	59.0	3.8	0	0	0	0	0	0
20230119_17	101480	201486.0	301.0	0.4	4.4	4.0	2.3	0.1	50.0	3.1	0	1	0	0	1	0
20230119_17	101484	201497.0	301.0	1.0	5.1	4.8	4.7	1.9	50.0	8.2	0	0	0	0	1	0
20230119_17	101867	201869.0	285.0	0.3	21.5	21.2	8.9	-4.2	36.0	4.6	0	0	0	0	0	0
20230119_17	101868	201870.0	285.0	0.3	19.1	18.7	9.1	-2.9	36.0	3.9	0	1	0	0	0	0
20230119_17	101974	201978.0	285.0	0.4	16.2	15.9	53.7	1.2	70.0	7.5	1	0	0	0	1	0
20230119_17	101975	201977.0	285.0	0.3	10.0	9.6	21.8	2.5	70.0	5.9	0	1	0	0	1	0
20230119_18	100120	200121.0	329.0	0.4	22.8	22.5	28.7	-2.0	73.0	4.0	1	0	0	0	0	0
20230119_18	100320	200333.0	329.0	0.5	3.3	2.9	2.2	-4.6	78.0	5.5	0	1	0	0	0	0
20230119_18	100324	200334.0	329.0	0.4	4.4	3.9	3.0	-3.5	78.0	5.0	1	0	0	0	0	0
20230119_18	100326	200336.0	329.0	0.4	2.2	1.7	1.8	-2.4	78.0	5.5	0	1	0	0	0	0
20230119_18	100330	200342.0	329.0	0.5	1.8	1.4	30.3	-0.6	78.0	7.1	0	1	0	0	0	0
20230119_18	100331	200340.0	329.0	0.5	3.0	2.6	6.1	-0.5	78.0	6.2	1	0	0	0	0	0
20230119_18	100431	200434.0	329.0	0.3	18.0	17.5	77.7	0.7	55.0	6.1	1	0	0	0	1	0
20230119_18	100433	200436.0	329.0	0.4	31.1	30.7	4.2	3.0	55.0	7.0	0	1	0	0	1	0
20230119_18	100529	200532.0	329.0	0.2	22.2	21.9	2.6	1.5	37.0	5.0	1	0	0	0	1	0
20230119_18	100591	200599.0	305.0	0.3	5.3	5.1	2.8	-1.4	37.0	4.5	0	1	0	0	0	0
20230119_18	100596	200607.0	305.0	0.3	2.8	2.5	2.5	1.4	58.0	7.7	0	1	0	0	1	0
20230119_18	100819	200820.0	305.0	0.3	27.5	27.1	4.7	-2.6	67.0	4.5	0	1	0	0	0	0
20230119_18	100821	200822.0	305.0	0.4	4.7	4.4	32.9	2.1	36.0	7.3	0	1	0	0	1	0
20230119_18	100980	200987.0	305.0	0.3	12.1	11.6	1.9	-3.2	56.0	3.6	1	0	0	0	0	0
20230119_18	100983	200990.0	305.0	0.3	1.9	1.6	5.2	-1.3	56.0	3.7	1	0	0	0	0	0
20230119_18	101158	201167.0	314.0	0.4	3.4	3.0	5.6	-5.4	37.0	4.9	1	0	0	0	0	0
20230119_18	101441	201443.0	314.0	0.3	16.1	15.9	3.9	-3.6	44.0	4.3	0	1	0	0	0	0
20230119_18	101442	201444.0	314.0	0.3	3.9	3.6	27.8	0.3	20.0	7.3	0	1	0	0	1	0
20230119_18	101702	201703.0	227.0	0.2	25.7	24.5	16.9	0.3	22.0	5.3	0	1	0	0	1	0
20230119_19	100084	200086.0	229.0	0.3	8.4	7.7	50.1	-5.5	23.0	5.4	0	1	0	0	0	0
20230119_19	100116	200117.0	229.0	0.4	50.8	49.9	11.1	-4.2	18.0	4.8	0	1	0	0	0	0
20230119_19	100178	200179.0	229.0	0.3	10.5	10.1	22.8	-0.7	36.0	4.5	0	1	0	0	0	0
20230119_19	100303	200304.0	229.0	0.4	21.5	21.0	36.7	1.0	20.0	6.8	0	1	0	0	1	0
20230119_19	100338	200340.0	229.0	0.4	26.8	25.9	7.7	0.3	19.0	5.7	0	0	0	0	1	0
20230119_19	100525	200528.0	205.0	0.3	35.0	34.3	3.3	1.1	29.0	5.3	0	1	0	0	1	0
20230119_19	100763	200764.0	180.0	0.4	9.8	9.4	20.6	-1.5	20.0	4.5	1	0	0	0	0	0
20230119_19	100929	200934.0	180.0	0.3	34.0	33.7	7.7	-4.1	25.0	4.0	1	0	0	0	0	0
20230119_19	100931	200936.0	180.0	0.4	16.3	15.4	3.6	-2.5	25.0	4.1	0	0	0	0	0	0
20230119_19	100935	200941.0	180.0	0.6	3.6	3.2	2.7	1.1	17.0	7.4	0	0	0	0	1	0
20230119_19	100938	200942.0	180.0	0.4	7.7	7.4	2.8	3.6	17.0	8.2	1	0	0	1	0	0
20230119_19	101030	201031.0	180.0	0.5	68.8	68.4	12.0	2.2	34.0	7.8	0	1	0	0	1	0
20230119_19	101176	201178.0	164.0	0.4	34.8	34.4	4.1	0.7	25.0	6.5	0	1	0	0	1	0
20230119_19	101241	201243.0	164.0	0.6	24.7	24.0	53.4	3.2	17.0	5.8	0	0	0	1	0	0
20230119_19	101262	201266.0	164.0	0.3	7.2	7.0	2.0	-4.1	17.0	3.7	1	0	0	0	0	0
20230119_19	101263	201267.0	164.0	0.3	47.4	46.8	2.5	-3.7	17.0	3.9	0	1	0	0	0	0
20230119_19	101264	201269.0	164.0	0.3	2.0	1.7	5.9	-2.1	17.0	3.3	1	0	0	0	0	0
20230119_19	101265	201270.0	164.0	0.3	2.5	2.2	2.1	-1.2	17.0	4.1	0	1	0	0	0	0
20230119_19	101268	201273.0	164.0	0.3	2.1	1.8	39.2	0.9	18.0	7.0	0	1	0	0	1	0
20230119_20	100051	200053.0	178.0	0.4	125.2	124.5	7.6	-3.0	6.0	4.7	1	0	0	0	0	0
20230119_20	100052	200055.0	178.0	0.5	112.3	111.8	19.9	-0.9	6.0	6.8	0	0	0	0	0	0
20230119_20	100107	200110.0	178.0	0.3	17.9	17.4	2.5	3.1	18.0	5.9	1	0	0	0	1	0
20230119_20	100139	200140.0	178.0	0.4	14.7	14.4	19.3	1.6	29.0	6.1	0	1	0	0	1	0
20230119_20	100221	200222.0	178.0	0.3	29.9	29.4	35.0	0.1	21.0	5.6	0	1	0	0	1	0
20230119_20	100326	200327.0	146.0	0.4	35.7	34.6	24.3	3.4	16.0	6.2	1	0	0	1	0	0
20230119_20	100385	200386.0	146.0	0.3	40.1	39.6	7.7	0.6	18.0	3.5	1	0	0	0	1	0
20230119_20	100506	200508.0	146.0	0.3	29.6	29.0	8.6	-1.9	17.0	3.6	0	1	0	0	0	0
20230119_20	100507	200509.0	146.0	0.3	18.4	18.0	6.8	0.0	17.0	5.7	1	0	1	0	0	0
20230119_20	100531	200532.0	146.0	0.3	19.1	18.7	30.2	-4.1	14.0	3.6	1	0	0	0	0	0
20230119_20	100559	200560.0	146.0	0.5	27.3	26.9	68.1	3.0	11.0	7.2	0	0	0	0	1	0
20230119_20	100573	200578.0	146.0	0.4	5.4	4.5	8.8	-5.9	11.0	5.3	0	0	0	0	0	0
20230119_20	100572	200577.0	146.0	0.4	2.1	1.8	72.3	-5.9	11.0	5.2	0	1	0	0	0	0
20230119_20	100579	200581.0	146.0	0.9	8.8	8.4	5.7	2.9	12.0	7.8	0	0	0	1	0	0
20230119_20	100749	200750.0	136.0	0.3	7.7	7.4	16.4	-2.7	15.0	4.4	1	0	0	0	0	0
20230119_20	100809	200813.0	136.0	0.4	87.0	86.5	19.9	-4.8	13.0	4.0	1	0	0	0	0	0
20230119_20	100810	200815.0	136.0	0.2	52.4	51.9	2.0	-3.8	13.0	3.8	0	1	0	0	0	0
20230119_20	100811	200816.0	136.0	0.4	41.9	41.3	4.9	-3.3	13.0	3.9	0	0	0	0	0	0
20230119_20	100812	200818.0	136.0	0.3	2.0	1.8	1.0	-1.8	13.0	3.7	0	1	0	0	0	0
20230119_20	100814	200819.0	136.0	0.3	1.0	0.7	17.6	-0.8	13.0	5.3	0	1	0	0	0	1
20230119_20	100817	200820.0	136.0	0.2	4.9	4.5	8.4	1.6	14.0	7.0	0	0	0	0	1	0
20230119_20	100886	200888.0	123.0	0.4	18.8	18.5	43.1	-2.4	25.0	4.3	0	1	0	0	0	0
20230119_20	100887	200889.0	123.0	0.4	20.6	20.4	49.6	1.5	7.0	5.8	1	0	0	0	1	0
20230119_20	100922	200923.0	123.0	0.3	14.5	14.2	21.6	-2.6	17.0	3.7	0	1	0	0	0	0
20230119_20	100924	200928.0	123.0	0.7	45.6	45.2	3.9	1.8	12.0	7.5	0	0	0	0	1	0
20230119_20	100990	200995.0	123.0	0.4	79.1	78.8	4.9	2.2	17.0	6.8	0	1	0	0	1	0
20230119_20	100991	200997.0	123.0	0.3	23.4	23.1	15.2	3.5	17.0	7.3	0	0	0	1	0	0
20230119_21	100078	200082.0	134.0	0.2	4.8	4.5	1.0	-3.1	23.0	3.6	0	1	0	0	0	0
20230119_21	100079	200085.0	134.0	0.4	1.0	0.8	3.1	-2.1	23.0	4.2	0	1	0	0	0	1
20230119_21	100080	200086.0	134.0	0.4	56.6	56.0	5.8	-1.5	23.0	3.9	1	0	0	0	0	0
20230119_21	100087	200093.0	134.0	0.8	7.8	7.5	1.8	3.0	22.0	7.8	0	0	0	1	0	0
20230119_21	100125	200130.0	134.0	0.3	9.4	9.0	75.4	2.1	12.0	6.0	0	0	0	0	1	0
20230119_21	100126	200131.0	134.0	0.3	23.8	23.5	3.1	2.4	12.0	6.6	0	1	0	0	1	0
20230119_21	100142	200143.0	134.0	0.3	74.8	74.4	38.8	-3.0	12.0	3.9	1	0	0	0	0	0
20230119_21	100272	200275.0	111.0	0.4	34.8	34.4	6.8	-2.4	20.0	4.5	0	1	0	0	0	0
20230119_21	100296	200297.0	111.0	0.3	61.3	60.7	55.8	-0.2	11.0	4.6	0	1	1	0	0	0
20230119_21	100449	200452.0	171.0	0.3	5.1	4.7	6.7	-2.7	23.0	4.4	0	1	0	0	0	0
20230119_21	100498	200500.0	171.0	0.3	37.6	25.9	13.6	-0.3	28.0	7.3	0	0	0	0	0	0
20230119_21	100526	200528.0	171.0	0.2	52.6	52.1	13.8	0.4	22.0	5.7	0	0	0	0	1	0
20230119_21	100527	200530.0	171.0	0.4	17.9	17.5	38.6	2.9	22.0	7.3	0	1	0	0	1	0
20230119_21	100555	200561.0	171.0	0.4	53.4	52.9	1.4	-5.1	22.0	5.5	0	1	0	0	0	0
20230119_21	100556	200560.0	171.0	0.3	36.3	35.4	1.7	-4.0	22.0	4.2	1	0	0	0	0	0
20230119_21	100557	200563.0	171.0	0.3	1.4	1.0	51.6	-3.7	22.0	5.1	0	1	0	0	0	1
20230119_21	100558	200564.0	171.0	0.4	1.7	1.4	3.4	-2.3	22.0	4.6	1	0	0	0	0	0
20230119_21	100562	200568.0	171.0	0.3	3.4	3.0	5.1	1.1	21.0	7.3	1	0	0	0	1	0
20230119_21	100565	200569.0	171.0	0.3	53.6	53.0	3.7	2.8	21.0	8.2	0	0	0	0	1	0
20230119_21	100603	200605.0	171.0	0.2	29.2	28.9	32.4	2.1	19.0	7.4	0	1	0	0	1	0
20230119_21	100656	200657.0	171.0	0.4	16.5	16.1	14.9	-4.8	14.0	5.0	1	0	0	0	0	0
20230119_21	100717	200719.0	171.0	0.2	41.5	41.1	2.4	-4.0	19.0	3.4	1	0	0	0	0	0
20230119_21	100718	200724.0	171.0	0.3	2.4	2.2	2.0	-1.6	19.0	3.8	1	0	0	0	0	0
20230119_21	100721	200730.0	171.0	0.3	2.0	1.7	9.3	0.4	14.0	5.6	1	0	0	0	1	0
20230119_21	100743	200744.0	121.0	0.3	33.5	33.2	13.1	-3.8	14.0	3.8	1	0	0	0	0	0
20230119_21	100773	200775.0	121.0	0.3	36.8	36.4	30.4	1.4	22.0	7.7	0	1	0	0	1	0
20230119_21	100833	200834.0	121.0	0.3	24.6	24.3	46.1	0.2	24.0	3.4	1	0	0	0	1	0
20230119_21	100886	200890.0	121.0	0.4	47.1	46.5	31.9	-4.0	9.0	4.6	1	0	0	0	0	0
20230119_21	100887	200889.0	121.0	0.3	49.4	49.0	33.3	-3.5	9.0	3.9	0	1	0	0	0	0
20230119_21	100888	200891.0	121.0	0.3	48.3	47.9	6.5	-1.7	9.0	4.2	0	0	0	0	0	0
20230119_22	100049	200050.0	114.0	0.2	9.5	9.2	4.4	-1.8	22.0	3.5	0	0	0	0	0	0
20230119_22	100052	200056.0	114.0	0.3	4.4	4.2	10.7	2.6	8.0	5.6	0	0	0	0	1	0
20230119_22	100053	200057.0	114.0	0.3	44.9	44.5	173.8	2.8	8.0	6.0	1	0	0	0	1	0
20230119_22	100094	200096.0	114.0	0.2	5.0	4.7	12.4	-2.9	20.0	4.4	0	1	0	0	0	0
20230119_22	100095	200097.0	114.0	0.2	62.8	62.4	48.8	-0.4	20.0	4.9	0	0	0	0	0	0
20230119_22	100126	200127.0	114.0	0.3	17.3	17.0	6.6	-3.1	18.0	4.6	0	0	0	0	0	0
20230119_22	100128	200129.0	114.0	0.3	6.6	6.3	17.2	3.5	18.0	7.5	0	0	0	1	0	0
20230119_22	100174	200180.0	114.0	0.3	55.2	54.7	1.5	-3.5	14.0	4.0	1	0	0	0	0	0
20230119_22	100176	200182.0	114.0	0.4	1.5	1.2	20.5	-2.0	14.0	4.1	1	0	0	0	0	0
20230119_22	100225	200227.0	126.0	0.3	47.0	46.6	30.2	-3.6	15.0	3.7	1	0	0	0	0	0
20230119_22	100226	200228.0	126.0	0.2	21.7	21.4	43.4	-2.7	15.0	3.6	0	0	0	0	0	0
20230119_22	100229	200230.0	126.0	0.3	69.2	68.7	18.8	2.1	18.0	7.8	0	1	0	0	1	0
20230119_22	100261	200267.0	126.0	0.4	9.8	9.5	5.9	0.4	20.0	6.7	1	0	0	0	1	0
20230119_22	100366	200368.0	126.0	0.3	48.6	48.2	53.6	0.1	15.0	5.6	0	0	0	0	1	0
20230119_22	100407	200409.0	126.0	0.3	38.8	38.4	8.3	1.2	16.0	5.0	0	0	0	0	1	0
20230119_22	100408	200413.0	126.0	0.3	45.0	44.5	6.2	3.2	16.0	6.7	1	0	0	0	1	0
20230119_22	100433	200434.0	82.0	0.3	37.0	36.5	7.0	0.6	19.0	5.3	1	0	0	0	1	0
20230119_22	100484	200486.0	82.0	0.2	10.9	10.6	48.6	-3.1	12.0	3.7	1	0	0	0	0	0
20230119_22	100521	200523.0	82.0	0.3	59.7	59.4	66.0	-4.1	7.0	4.4	1	0	0	0	0	0
20230119_22	100575	200577.0	82.0	0.3	19.7	19.3	42.1	2.3	6.0	7.3	0	1	0	0	1	0
20230119_22	100584	200585.0	82.0	0.3	101.4	101.1	16.5	-5.2	6.0	4.6	1	0	0	0	0	0
20230119_22	100601	200602.0	71.0	0.4	9.6	9.3	16.0	-3.8	9.0	4.2	0	1	0	0	0	0
20230119_23	100029	200030.0	67.0	1.0	21.5	21.1	45.1	-5.2	4.0	5.9	0	1	0	0	0	0
20230119_23	100199	200200.0	60.0	0.3	19.9	19.5	31.1	-0.8	8.0	4.1	1	0	0	0	0	0
20230119_23	100305	200306.0	74.0	0.3	24.1	23.7	124.6	3.0	5.0	7.0	0	1	0	0	1	0
20230119_23	100365	200366.0	74.0	0.3	39.5	39.1	46.0	-5.0	14.0	4.9	0	1	0	0	0	0
20230119_23	100382	200383.0	43.0	0.3	135.0	134.7	38.1	-4.3	5.0	3.7	0	0	0	0	0	0
20230119_23	100393	200394.0	43.0	0.3	39.5	39.1	38.0	-2.2	7.0	6.1	0	1	0	0	0	0
20230119_23	100441	200442.0	43.0	0.3	16.3	15.9	26.0	0.4	4.0	6.5	1	0	0	0	1	0
20230120_00	100002	200005.0	48.0	0.4	1.6	1.3	56.3	2.6	10.0	6.7	1	0	0	0	1	0
20230120_00	100014	200015.0	48.0	0.3	15.6	15.2	131.5	-3.0	10.0	4.5	1	0	0	0	0	0
20230120_00	100102	200103.0	53.0	0.3	13.8	13.4	24.8	-5.1	9.0	4.6	0	1	0	0	0	0
20230120_00	100170	200171.0	53.0	0.4	45.5	45.1	39.3	3.0	3.0	7.2	0	0	0	0	1	0
20230120_00	100294	200295.0	42.0	0.3	204.4	204.0	27.5	1.1	8.0	4.3	1	0	0	0	1	0
20230120_01	100069	200070.0	44.0	0.4	52.7	52.2	46.3	1.1	4.0	6.8	0	1	0	0	1	0
20230120_01	100088	200089.0	31.0	0.3	42.2	42.0	44.6	-2.3	7.0	3.7	0	1	0	0	0	0
20230120_01	100103	200106.0	31.0	0.3	55.7	55.4	109.4	0.0	4.0	6.6	0	1	0	0	1	0
20230120_01	100211	200212.0	33.0	0.3	125.3	124.7	44.2	-1.5	3.0	3.7	0	1	0	0	0	0
20230120_03	100055	200056.0	29.0	0.2	71.5	71.1	250.2	0.8	4.0	5.9	0	1	0	0	1	0
20230120_03	100080	200081.0	29.0	0.2	33.4	32.9	16.6	-3.3	7.0	3.5	0	1	0	0	0	0
20230120_03	100154	200155.0	30.0	0.4	110.1	109.8	91.5	1.4	3.0	7.8	0	0	0	0	1	0
20230120_03	100157	200159.0	30.0	0.2	91.5	91.1	1.5	2.9	8.0	5.3	0	0	0	0	1	0
20230120_04	100112	200113.0	39.0	0.4	124.9	124.6	10.2	-3.6	7.0	4.9	1	0	0	0	0	0
20230120_04	100145	200146.0	40.0	0.4	63.8	63.5	32.6	-0.7	5.0	6.0	1	0	0	0	0	0
20230120_04	100232	200234.0	53.0	0.3	34.6	34.3	2.8	-5.4	13.0	4.8	0	1	0	0	0	0
20230120_04	100233	200235.0	53.0	0.4	2.8	2.5	126.3	-2.6	13.0	7.1	0	1	0	0	0	0
20230120_04	100280	200281.0	53.0	0.4	16.7	16.3	43.9	3.5	8.0	7.7	0	1	0	1	0	0
20230120_05	100024	200025.0	40.0	0.3	88.8	88.3	34.3	3.6	8.0	6.5	0	1	0	1	0	0
20230120_05	100066	200067.0	40.0	0.3	80.9	80.5	57.5	-4.8	9.0	4.9	0	1	0	0	0	0
20230120_05	100079	200083.0	54.0	0.2	2.4	2.2	118.5	0.6	5.0	6.0	0	0	0	0	1	0
20230120_05	100080	200082.0	54.0	0.2	45.5	45.1	119.9	0.8	5.0	4.9	1	0	0	0	1	0
20230120_05	100142	200143.0	54.0	0.3	49.9	49.5	103.0	-0.6	7.0	3.2	1	0	0	0	0	0
20230120_05	100150	200152.0	54.0	0.4	103.0	102.7	13.4	2.4	9.0	6.8	1	0	0	0	1	0
20230120_05	100163	200164.0	54.0	0.3	22.8	21.4	11.8	-1.3	9.0	4.4	0	1	0	0	0	0
20230120_05	100178	200179.0	79.0	0.3	29.9	29.6	28.0	3.1	7.0	6.4	0	1	0	0	1	0
20230120_05	100219	200220.0	79.0	0.4	35.9	35.5	37.2	-1.6	12.0	4.0	1	0	0	0	0	0
20230120_05	100267	200269.0	79.0	0.2	29.8	29.4	7.6	-2.1	10.0	3.8	0	0	0	0	0	0
20230120_05	100268	200270.0	79.0	0.3	68.1	67.7	24.4	-1.8	10.0	3.6	1	0	0	0	0	0
20230120_05	100293	200295.0	79.0	0.4	8.8	8.6	2.9	1.9	11.0	7.4	0	1	0	0	1	0
20230120_05	100324	200327.0	72.0	0.2	60.0	59.7	58.6	-4.6	11.0	3.9	0	1	0	0	0	0
20230120_05	100326	200328.0	72.0	0.3	54.1	53.6	55.1	-1.1	11.0	5.8	0	0	0	0	0	0
20230120_05	100343	200345.0	72.0	0.3	18.5	18.1	74.0	0.9	12.0	5.5	0	0	0	0	1	0
20230120_05	100344	200347.0	72.0	0.3	49.5	49.1	36.9	3.5	12.0	5.7	0	1	0	1	0	0
20230120_05	100360	200363.0	72.0	0.3	3.1	2.8	93.3	-4.4	12.0	4.2	0	1	0	0	0	0
20230120_05	100364	200365.0	72.0	0.3	7.0	6.7	84.2	0.3	6.0	5.7	1	0	0	0	1	0
20230120_05	100385	200387.0	72.0	0.3	58.6	58.3	6.5	-1.3	8.0	3.7	1	0	0	0	0	0
20230120_05	100386	200389.0	72.0	0.3	43.1	42.7	18.6	0.6	8.0	4.7	0	0	0	0	1	0
20230120_05	100433	200434.0	72.0	0.3	52.9	52.6	51.1	3.0	7.0	5.2	1	0	0	0	1	0
20230120_06	100009	200012.0	68.0	0.3	37.6	37.1	13.8	-3.7	7.0	3.6	0	1	0	0	0	0
20230120_06	100087	200088.0	68.0	0.4	32.8	32.4	15.1	-2.6	13.0	4.3	0	1	0	0	0	0
20230120_06	100102	200103.0	68.0	0.3	57.0	56.5	76.3	-0.5	8.0	4.3	1	0	0	0	0	0
20230120_06	100128	200130.0	68.0	0.4	27.1	26.8	31.0	-3.0	14.0	4.7	0	1	0	0	0	0
20230120_06	100163	200164.0	116.0	0.3	8.5	8.2	16.8	-2.0	13.0	3.3	1	0	0	0	0	0
20230120_06	100190	200191.0	116.0	1.4	22.7	22.3	51.3	-5.7	17.0	7.6	0	1	0	0	0	0
20230120_06	100240	200241.0	116.0	0.3	51.2	50.9	80.9	3.1	15.0	6.4	0	1	0	0	1	0
20230120_06	100294	200295.0	116.0	0.3	26.6	26.3	38.1	-2.9	19.0	4.8	0	0	0	0	0	0
20230120_06	100328	200330.0	115.0	0.3	52.8	52.4	57.9	0.2	15.0	3.9	0	1	0	0	1	0
20230120_06	100357	200358.0	115.0	0.3	41.8	41.4	43.2	1.7	13.0	5.8	1	0	0	0	1	0
20230120_06	100416	200418.0	115.0	0.6	23.9	23.6	83.4	-5.2	22.0	5.1	1	0	0	0	0	0
20230120_06	100417	200419.0	115.0	0.4	12.0	11.6	84.7	-1.3	22.0	4.1	0	0	0	0	0	0
20230120_06	100535	200536.0	115.0	0.3	40.0	39.5	27.5	0.4	32.0	3.4	1	0	0	0	1	0
20230120_06	100591	200593.0	142.0	0.6	27.3	26.9	3.3	-2.1	32.0	4.8	0	0	0	0	0	0
20230120_06	100592	200594.0	142.0	0.8	3.3	2.7	55.5	1.2	8.0	6.5	0	0	0	0	1	0
20230120_06	100692	200694.0	142.0	0.5	10.3	10.0	12.1	3.0	25.0	6.8	0	0	0	0	1	0
20230120_07	100019	200020.0	152.0	0.4	56.0	55.7	23.0	2.9	25.0	8.4	0	1	0	0	1	0
20230120_07	100439	200441.0	223.0	0.3	15.7	15.3	53.8	-3.9	28.0	4.2	0	1	0	0	0	0
20230120_07	100440	200442.0	223.0	0.3	17.4	17.2	11.6	-3.2	28.0	4.4	1	0	0	0	0	0
20230120_07	100563	200566.0	223.0	0.3	12.0	11.5	5.2	1.5	27.0	6.3	1	0	0	0	1	0
20230120_07	100682	200683.0	228.0	0.5	7.6	7.2	12.5	0.0	42.0	8.2	0	1	1	0	0	0
20230120_07	100725	200727.0	228.0	0.4	12.0	11.7	5.2	2.4	28.0	6.9	0	1	0	0	1	0
20230120_07	100772	200773.0	228.0	0.3	31.7	30.4	29.7	2.8	32.0	6.5	1	0	0	0	1	0
20230120_07	101021	201022.0	228.0	0.3	12.7	12.5	18.4	2.3	30.0	7.2	0	1	0	0	1	0
20230120_07	101250	201252.0	220.0	0.3	34.1	33.7	3.3	1.4	23.0	6.6	1	0	0	0	1	0
20230120_07	101338	201339.0	220.0	0.8	24.4	24.0	23.7	1.5	40.0	7.2	0	0	0	0	1	0
20230120_08	100314	200319.0	213.0	0.5	21.5	21.2	75.2	-0.5	22.0	7.2	0	1	1	0	0	0
20230120_08	100316	200321.0	213.0	0.4	22.8	22.5	1.7	3.2	42.0	7.8	1	0	0	1	0	0
20230120_08	100394	200397.0	213.0	0.3	15.8	15.4	10.2	-5.1	42.0	5.0	1	0	0	0	0	0
20230120_08	100461	200463.0	255.0	0.2	30.1	27.3	10.0	0.5	40.0	3.3	1	0	0	0	1	0
20230120_08	100462	200464.0	255.0	0.3	11.9	11.5	10.6	2.3	40.0	3.4	0	1	0	0	1	0
