file	adv	stop	match	volume_adv_15	Lane_adv	AIY_adv	TUY_adv	SCA_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	HeadwayLead_adv	GapLead_adv	arrival_time_adv	volume_adv_cycle_adv	AIY_stop	TUY_stop	SCA_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	HeadwayLead_stop	GapLead_stop	arrival_time_stop	volume_adv_cycle_stop	travel_time
20230327_1415_1900	103124	203129.0	1	315.0	M	144.9	5.1	GG	0.2	2.1	1.8	12.3	12.1	-5.1	59.0	149.6	0.4	GY	0.9	14.5	13.6	19.0	18.1	-0.4	59.0	4.7
20230327_1415_1900	103251	203253.0	1	315.0	R	2.1	147.9	YY	0.7	11.5	11.2	39.2	38.5	2.1	52.0	8.4	141.6	RG	87.7	13.2	12.2	89.7	2.0	8.4	52.0	6.3
20230327_1415_1900	103346	203348.0	1	315.0	L	3.2	146.8	YR	0.5	22.7	22.0	7.3	6.8	3.2	52.0	11.1	138.9	RG	85.7	32.2	31.1	87.8	2.1	11.1	52.0	7.9
20230327_1415_1900	103438	203445.0	1	316.0	L	3.0	147.0	YR	0.8	6.5	6.2	2.3	1.5	3.0	75.0	9.6	140.4	RG	90.6	14.6	13.7	91.6	1.0	9.6	75.0	6.6
20230327_1415_1900	103559	203571.0	1	316.0	M	144.0	6.0	GG	0.5	2.9	2.5	3.2	2.7	-6.0	75.0	0.0	150.0	YY	1.1	2.8	1.8	3.0	1.9	0.0	69.0	6.0
20230327_1415_1900	103566	203571.0	0	316.0	M	147.2	2.8	GG	0.4	3.2	2.7	10.3	9.9	-2.8	75.0	0.0	150.0	YY	1.1	2.8	1.8	3.0	1.9	0.0	69.0	2.8
20230327_1415_1900	103559	203573.0	0	316.0	M	144.0	6.0	GG	0.5	2.9	2.5	3.2	2.7	-6.0	75.0	3.0	147.0	YR	1.0	3.0	1.9	11.4	10.4	3.0	69.0	9.0
20230327_1415_1900	103566	203573.0	1	316.0	M	147.2	2.8	GG	0.4	3.2	2.7	10.3	9.9	-2.8	75.0	3.0	147.0	YR	1.0	3.0	1.9	11.4	10.4	3.0	69.0	5.8
20230327_1415_1900	103563	203572.0	1	316.0	R	145.3	4.7	GG	0.5	6.5	5.1	2.0	1.5	-4.7	75.0	1.2	148.8	YY	1.0	4.3	2.6	2.0	1.0	1.2	69.0	5.9
20230327_1415_1900	103568	203572.0	0	316.0	R	147.3	2.7	GG	0.5	2.0	1.5	2.6	2.1	-2.7	75.0	1.2	148.8	YY	1.0	4.3	2.6	2.0	1.0	1.2	69.0	3.9
20230327_1415_1900	103563	203575.0	0	316.0	R	145.3	4.7	GG	0.5	6.5	5.1	2.0	1.5	-4.7	75.0	3.2	146.8	YR	1.0	2.0	1.0	2.3	1.3	3.2	69.0	7.9
20230327_1415_1900	103568	203575.0	1	316.0	R	147.3	2.7	GG	0.5	2.0	1.5	2.6	2.1	-2.7	75.0	3.2	146.8	YR	1.0	2.0	1.0	2.3	1.3	3.2	69.0	5.9
20230327_1415_1900	103570	203575.0	0	316.0	R	149.9	0.1	GY	0.4	2.6	2.1	6.6	6.2	-0.1	75.0	3.2	146.8	YR	1.0	2.0	1.0	2.3	1.3	3.2	69.0	3.3
20230327_1415_1900	103563	203576.0	0	316.0	R	145.3	4.7	GG	0.5	6.5	5.1	2.0	1.5	-4.7	75.0	5.5	144.5	RG	94.8	2.3	1.3	95.4	0.6	5.5	69.0	10.2
20230327_1415_1900	103568	203576.0	0	316.0	R	147.3	2.7	GG	0.5	2.0	1.5	2.6	2.1	-2.7	75.0	5.5	144.5	RG	94.8	2.3	1.3	95.4	0.6	5.5	69.0	8.2
20230327_1415_1900	103570	203576.0	1	316.0	R	149.9	0.1	GY	0.4	2.6	2.1	6.6	6.2	-0.1	75.0	5.5	144.5	RG	94.8	2.3	1.3	95.4	0.6	5.5	69.0	5.6
20230327_1415_1900	103693	203704.0	0	316.0	M	145.3	4.7	GG	0.4	4.9	4.5	2.8	2.4	-4.7	69.0	2.0	148.0	YY	0.9	1.9	1.1	17.5	16.6	2.0	32.0	6.7
20230327_1415_1900	103699	203704.0	1	316.0	M	148.1	1.9	GG	0.4	2.8	2.4	65.6	65.2	-1.9	69.0	2.0	148.0	YY	0.9	1.9	1.1	17.5	16.6	2.0	32.0	3.9
20230327_1415_1900	103693	203702.0	1	316.0	M	145.3	4.7	GG	0.4	4.9	4.5	2.8	2.4	-4.7	69.0	0.1	149.9	YY	0.8	3.6	2.8	1.9	1.1	0.1	32.0	4.8
20230327_1415_1900	103697	203706.0	0	316.0	L	146.9	3.1	GG	0.5	4.4	4.0	3.0	2.5	-3.1	69.0	7.6	142.4	RG	81.9	4.6	3.4	82.1	0.2	7.6	32.0	10.7
20230327_1415_1900	103701	203706.0	1	316.0	L	149.9	0.1	GY	0.5	3.0	2.5	65.5	65.0	-0.1	69.0	7.6	142.4	RG	81.9	4.6	3.4	82.1	0.2	7.6	32.0	7.7
20230327_1415_1900	103697	203705.0	1	316.0	L	146.9	3.1	GG	0.5	4.4	4.0	3.0	2.5	-3.1	69.0	3.0	147.0	YR	1.2	4.9	3.9	4.6	3.4	3.0	32.0	6.1
20230327_1415_1900	103701	203705.0	0	316.0	L	149.9	0.1	GY	0.5	3.0	2.5	65.5	65.0	-0.1	69.0	3.0	147.0	YR	1.2	4.9	3.9	4.6	3.4	3.0	32.0	3.1
20230327_1415_1900	103698	203703.0	1	316.0	R	147.2	2.8	GG	0.3	4.8	4.5	14.6	14.3	-2.8	69.0	1.0	149.0	YY	0.6	5.3	4.2	45.9	45.3	1.0	32.0	3.8
20230327_1415_1900	103848	203856.0	1	316.0	R	145.2	4.8	GG	0.3	7.2	6.9	2.3	2.0	-4.8	43.0	149.3	0.7	GY	0.8	7.2	6.4	2.2	1.4	-0.7	43.0	4.1
20230327_1415_1900	103848	203859.0	0	316.0	R	145.2	4.8	GG	0.3	7.2	6.9	2.3	2.0	-4.8	43.0	1.5	148.5	YY	0.9	2.2	1.4	1.3	0.4	1.5	72.0	6.3
20230327_1415_1900	103850	203859.0	1	316.0	R	147.5	2.5	GG	0.2	2.3	2.0	0.7	0.5	-2.5	43.0	1.5	148.5	YY	0.9	2.2	1.4	1.3	0.4	1.5	72.0	4.0
20230327_1415_1900	103854	203859.0	0	316.0	R	148.2	1.8	GG	0.4	0.7	0.5	1.7	1.3	-1.8	43.0	1.5	148.5	YY	0.9	2.2	1.4	1.3	0.4	1.5	72.0	3.3
20230327_1415_1900	103848	203864.0	0	316.0	R	145.2	4.8	GG	0.3	7.2	6.9	2.3	2.0	-4.8	43.0	2.8	147.2	YR	0.9	1.3	0.4	2.5	1.6	2.8	72.0	7.6
20230327_1415_1900	103850	203864.0	0	316.0	R	147.5	2.5	GG	0.2	2.3	2.0	0.7	0.5	-2.5	43.0	2.8	147.2	YR	0.9	1.3	0.4	2.5	1.6	2.8	72.0	5.3
20230327_1415_1900	103854	203864.0	1	316.0	R	148.2	1.8	GG	0.4	0.7	0.5	1.7	1.3	-1.8	43.0	2.8	147.2	YR	0.9	1.3	0.4	2.5	1.6	2.8	72.0	4.6
20230327_1415_1900	103858	203864.0	0	316.0	R	149.9	0.1	GY	0.3	1.7	1.3	2.2	1.9	-0.1	43.0	2.8	147.2	YR	0.9	1.3	0.4	2.5	1.6	2.8	72.0	2.9
20230327_1415_1900	103848	203869.0	0	316.0	R	145.2	4.8	GG	0.3	7.2	6.9	2.3	2.0	-4.8	43.0	5.3	144.7	RG	85.5	2.5	1.6	86.3	0.8	5.3	72.0	10.1
20230327_1415_1900	103850	203869.0	0	316.0	R	147.5	2.5	GG	0.2	2.3	2.0	0.7	0.5	-2.5	43.0	5.3	144.7	RG	85.5	2.5	1.6	86.3	0.8	5.3	72.0	7.8
20230327_1415_1900	103854	203869.0	0	316.0	R	148.2	1.8	GG	0.4	0.7	0.5	1.7	1.3	-1.8	43.0	5.3	144.7	RG	85.5	2.5	1.6	86.3	0.8	5.3	72.0	7.1
20230327_1415_1900	103858	203869.0	1	316.0	R	149.9	0.1	GY	0.3	1.7	1.3	2.2	1.9	-0.1	43.0	5.3	144.7	RG	85.5	2.5	1.6	86.3	0.8	5.3	72.0	5.4
20230327_1415_1900	103861	203869.0	0	316.0	R	2.1	147.9	YY	0.4	2.2	1.9	2.7	2.3	2.1	72.0	5.3	144.7	RG	85.5	2.5	1.6	86.3	0.8	5.3	72.0	3.2
20230327_1415_1900	103849	203857.0	0	316.0	L	146.6	3.4	GG	0.6	11.2	0.1	1.1	0.5	-3.4	43.0	149.6	0.4	GY	0.8	1.5	0.8	2.9	2.1	-0.4	43.0	3.0
20230327_1415_1900	103849	203862.0	0	316.0	L	146.6	3.4	GG	0.6	11.2	0.1	1.1	0.5	-3.4	43.0	2.5	147.5	YY	0.7	2.9	2.1	8.7	8.0	2.5	72.0	5.9
20230327_1415_1900	103852	203862.0	1	316.0	L	147.7	2.3	GG	0.7	1.1	0.5	1.1	0.4	-2.3	43.0	2.5	147.5	YY	0.7	2.9	2.1	8.7	8.0	2.5	72.0	4.8
20230327_1415_1900	103855	203862.0	0	316.0	L	148.8	1.2	GY	4.7	1.1	0.4	5.4	0.7	-1.2	43.0	2.5	147.5	YY	0.7	2.9	2.1	8.7	8.0	2.5	72.0	3.7
20230327_1415_1900	103851	203860.0	1	316.0	M	147.5	2.5	GG	0.4	8.3	7.9	5.1	4.7	-2.5	43.0	1.8	148.2	YY	0.9	8.6	7.7	8.5	7.6	1.8	72.0	4.3
20230327_1415_1900	103851	203876.0	0	316.0	M	147.5	2.5	GG	0.4	8.3	7.9	5.1	4.7	-2.5	43.0	10.3	139.7	RG	77.1	8.5	7.6	78.8	1.7	10.3	72.0	12.8
20230327_1415_1900	103863	203876.0	1	316.0	M	2.6	147.4	YY	0.4	5.1	4.7	1.9	1.5	2.6	72.0	10.3	139.7	RG	77.1	8.5	7.6	78.8	1.7	10.3	72.0	7.7
20230327_1415_1900	103855	203878.0	0	316.0	L	148.8	1.2	GY	4.7	1.1	0.4	5.4	0.7	-1.2	43.0	11.2	138.8	RG	80.0	8.7	8.0	81.7	1.7	11.2	72.0	12.4
20230327_1415_1900	103986	203995.0	0	316.0	R	144.0	6.0	GG	0.2	2.7	2.5	3.2	3.0	-6.0	72.0	1.0	149.0	YY	0.8	3.3	2.5	7.3	6.5	1.0	48.0	7.0
20230327_1415_1900	103991	203995.0	1	316.0	R	147.2	2.8	GG	0.3	3.2	3.0	4.2	3.9	-2.8	72.0	1.0	149.0	YY	0.8	3.3	2.5	7.3	6.5	1.0	48.0	3.8
20230327_1415_1900	103990	203994.0	1	316.0	M	145.3	4.7	GG	0.4	5.2	4.9	15.5	15.1	-4.7	72.0	0.4	149.6	YY	1.1	6.2	5.3	18.0	16.9	0.4	48.0	5.1
20230327_1415_1900	103991	203997.0	0	316.0	R	147.2	2.8	GG	0.3	3.2	3.0	4.2	3.9	-2.8	72.0	8.3	141.7	RG	89.0	7.3	6.5	90.8	1.8	8.3	48.0	11.1
20230327_1415_1900	103996	203997.0	1	316.0	R	1.4	148.6	YY	0.3	4.2	3.9	14.7	14.4	1.4	48.0	8.3	141.7	RG	89.0	7.3	6.5	90.8	1.8	8.3	48.0	6.9
20230327_1415_1900	104086	204088.0	1	367.0	L	149.0	1.0	GG	0.4	14.1	13.7	11.2	10.8	-1.0	48.0	4.5	145.5	RG	71.6	15.0	14.1	72.4	0.8	4.5	46.0	5.5
20230327_1415_1900	104087	204090.0	1	367.0	M	1.6	148.4	YY	0.4	19.4	19.0	4.7	4.3	1.6	46.0	8.6	141.4	RG	67.3	21.6	20.7	68.0	0.7	8.6	46.0	7.0
20230327_1415_1900	104174	204177.0	1	367.0	R	1.9	148.1	YY	0.4	25.5	25.2	26.5	26.1	1.9	63.0	9.0	141.0	RG	81.4	28.3	27.5	82.8	1.4	9.0	63.0	7.1
20230327_1415_1900	104175	204178.0	1	367.0	M	3.2	146.8	YY	0.3	10.3	10.0	3.8	3.5	3.2	63.0	9.9	140.1	RG	78.6	28.3	27.6	78.8	0.2	9.9	63.0	6.7
20230327_1415_1900	104278	204290.0	0	367.0	L	144.6	5.4	GG	0.6	27.3	26.4	2.8	2.2	-5.4	63.0	1.5	148.5	YY	0.6	28.6	27.4	7.7	7.1	1.5	67.0	6.9
20230327_1415_1900	104282	204290.0	1	367.0	L	147.4	2.6	GG	0.6	2.8	2.2	4.4	3.8	-2.6	63.0	1.5	148.5	YY	0.6	28.6	27.4	7.7	7.1	1.5	67.0	4.1
20230327_1415_1900	104279	204297.0	0	367.0	M	145.1	4.9	GG	0.3	25.6	25.2	2.5	2.2	-4.9	63.0	5.9	144.1	RG	81.0	4.8	4.1	81.7	0.7	5.9	67.0	10.8
20230327_1415_1900	104283	204297.0	0	367.0	M	147.6	2.4	GG	0.3	2.5	2.2	3.2	2.9	-2.4	63.0	5.9	144.1	RG	81.0	4.8	4.1	81.7	0.7	5.9	67.0	8.3
20230327_1415_1900	104288	204297.0	1	367.0	M	0.8	149.2	YY	0.3	3.2	2.9	4.7	4.4	0.8	67.0	5.9	144.1	RG	81.0	4.8	4.1	81.7	0.7	5.9	67.0	5.1
20230327_1415_1900	104279	204289.0	0	367.0	M	145.1	4.9	GG	0.3	25.6	25.2	2.5	2.2	-4.9	63.0	1.1	148.9	YY	0.7	2.6	1.9	4.8	4.1	1.1	67.0	6.0
20230327_1415_1900	104283	204289.0	1	367.0	M	147.6	2.4	GG	0.3	2.5	2.2	3.2	2.9	-2.4	63.0	1.1	148.9	YY	0.7	2.6	1.9	4.8	4.1	1.1	67.0	3.5
20230327_1415_1900	104281	204292.0	0	367.0	R	145.6	4.4	GG	0.2	3.0	2.8	3.0	2.8	-4.4	63.0	2.8	147.2	YR	0.8	3.8	3.2	10.0	9.2	2.8	67.0	7.2
20230327_1415_1900	104285	204292.0	1	367.0	R	148.6	1.4	GG	0.4	3.0	2.8	6.0	5.6	-1.4	63.0	2.8	147.2	YR	0.8	3.8	3.2	10.0	9.2	2.8	67.0	4.2
20230327_1415_1900	104282	204300.0	0	367.0	L	147.4	2.6	GG	0.6	2.8	2.2	4.4	3.8	-2.6	63.0	9.2	140.8	RG	75.7	7.7	7.1	76.1	0.4	9.2	67.0	11.8
20230327_1415_1900	104291	204300.0	1	367.0	L	1.8	148.2	YY	0.8	4.4	3.8	3.5	2.7	1.8	67.0	9.2	140.8	RG	75.7	7.7	7.1	76.1	0.4	9.2	67.0	7.4
20230327_1415_1900	104403	204430.0	0	367.0	R	144.1	5.9	GG	0.3	2.3	1.9	2.0	1.7	-5.9	67.0	6.2	143.8	RG	79.3	3.2	2.3	80.3	1.0	6.2	77.0	12.1
20230327_1415_1900	104406	204430.0	0	367.0	R	146.1	3.9	GG	0.4	2.0	1.7	1.3	0.9	-3.9	67.0	6.2	143.8	RG	79.3	3.2	2.3	80.3	1.0	6.2	77.0	10.1
20230327_1415_1900	104411	204430.0	0	367.0	R	147.4	2.6	GG	0.4	1.3	0.9	1.2	0.8	-2.6	67.0	6.2	143.8	RG	79.3	3.2	2.3	80.3	1.0	6.2	77.0	8.8
20230327_1415_1900	104413	204430.0	0	367.0	R	148.6	1.4	GG	0.3	1.2	0.8	1.5	1.2	-1.4	67.0	6.2	143.8	RG	79.3	3.2	2.3	80.3	1.0	6.2	77.0	7.6
20230327_1415_1900	104416	204430.0	1	367.0	R	0.1	149.9	YY	0.4	1.5	1.2	1.8	1.4	0.1	77.0	6.2	143.8	RG	79.3	3.2	2.3	80.3	1.0	6.2	77.0	6.1
20230327_1415_1900	104421	204430.0	0	367.0	R	1.9	148.1	YY	0.3	1.8	1.4	3.8	3.5	1.9	77.0	6.2	143.8	RG	79.3	3.2	2.3	80.3	1.0	6.2	77.0	4.3
20230327_1415_1900	104403	204424.0	0	367.0	R	144.1	5.9	GG	0.3	2.3	1.9	2.0	1.7	-5.9	67.0	3.0	147.0	YR	0.9	1.1	0.3	3.2	2.3	3.0	77.0	8.9
20230327_1415_1900	104406	204424.0	0	367.0	R	146.1	3.9	GG	0.4	2.0	1.7	1.3	0.9	-3.9	67.0	3.0	147.0	YR	0.9	1.1	0.3	3.2	2.3	3.0	77.0	6.9
20230327_1415_1900	104411	204424.0	0	367.0	R	147.4	2.6	GG	0.4	1.3	0.9	1.2	0.8	-2.6	67.0	3.0	147.0	YR	0.9	1.1	0.3	3.2	2.3	3.0	77.0	5.6
20230327_1415_1900	104413	204424.0	1	367.0	R	148.6	1.4	GG	0.3	1.2	0.8	1.5	1.2	-1.4	67.0	3.0	147.0	YR	0.9	1.1	0.3	3.2	2.3	3.0	77.0	4.4
20230327_1415_1900	104416	204424.0	0	367.0	R	0.1	149.9	YY	0.4	1.5	1.2	1.8	1.4	0.1	77.0	3.0	147.0	YR	0.9	1.1	0.3	3.2	2.3	3.0	77.0	2.9
20230327_1415_1900	104403	204420.0	0	367.0	R	144.1	5.9	GG	0.3	2.3	1.9	2.0	1.7	-5.9	67.0	1.9	148.1	YY	0.8	1.3	0.4	1.1	0.3	1.9	77.0	7.8
20230327_1415_1900	104406	204420.0	0	367.0	R	146.1	3.9	GG	0.4	2.0	1.7	1.3	0.9	-3.9	67.0	1.9	148.1	YY	0.8	1.3	0.4	1.1	0.3	1.9	77.0	5.8
20230327_1415_1900	104411	204420.0	1	367.0	R	147.4	2.6	GG	0.4	1.3	0.9	1.2	0.8	-2.6	67.0	1.9	148.1	YY	0.8	1.3	0.4	1.1	0.3	1.9	77.0	4.5
20230327_1415_1900	104413	204420.0	0	367.0	R	148.6	1.4	GG	0.3	1.2	0.8	1.5	1.2	-1.4	67.0	1.9	148.1	YY	0.8	1.3	0.4	1.1	0.3	1.9	77.0	3.3
20230327_1415_1900	104403	204418.0	0	367.0	R	144.1	5.9	GG	0.3	2.3	1.9	2.0	1.7	-5.9	67.0	0.6	149.4	YY	0.9	2.0	1.1	1.3	0.4	0.6	77.0	6.5
20230327_1415_1900	104406	204418.0	1	367.0	R	146.1	3.9	GG	0.4	2.0	1.7	1.3	0.9	-3.9	67.0	0.6	149.4	YY	0.9	2.0	1.1	1.3	0.4	0.6	77.0	4.5
20230327_1415_1900	104411	204418.0	0	367.0	R	147.4	2.6	GG	0.4	1.3	0.9	1.2	0.8	-2.6	67.0	0.6	149.4	YY	0.9	2.0	1.1	1.3	0.4	0.6	77.0	3.2
20230327_1415_1900	104404	204427.0	0	367.0	M	145.3	4.7	GG	0.3	2.6	2.3	1.7	1.4	-4.7	67.0	5.5	144.5	RG	81.9	3.0	2.2	82.3	0.4	5.5	77.0	10.2
20230327_1415_1900	104410	204427.0	0	367.0	M	147.0	3.0	GG	0.4	1.7	1.4	1.0	0.6	-3.0	67.0	5.5	144.5	RG	81.9	3.0	2.2	82.3	0.4	5.5	77.0	8.5
20230327_1415_1900	104412	204427.0	0	367.0	M	148.0	2.0	GG	0.3	1.0	0.6	2.2	1.9	-2.0	67.0	5.5	144.5	RG	81.9	3.0	2.2	82.3	0.4	5.5	77.0	7.5
20230327_1415_1900	104417	204427.0	1	367.0	M	0.2	149.8	YY	0.4	2.2	1.9	1.9	1.5	0.2	77.0	5.5	144.5	RG	81.9	3.0	2.2	82.3	0.4	5.5	77.0	5.3
20230327_1415_1900	104422	204427.0	0	367.0	M	2.1	147.9	YY	0.3	1.9	1.5	1.7	1.4	2.1	77.0	5.5	144.5	RG	81.9	3.0	2.2	82.3	0.4	5.5	77.0	3.4
20230327_1415_1900	104404	204419.0	0	367.0	M	145.3	4.7	GG	0.3	2.6	2.3	1.7	1.4	-4.7	67.0	1.4	148.6	YY	0.9	2.5	1.8	1.1	0.2	1.4	77.0	6.1
20230327_1415_1900	104410	204419.0	1	367.0	M	147.0	3.0	GG	0.4	1.7	1.4	1.0	0.6	-3.0	67.0	1.4	148.6	YY	0.9	2.5	1.8	1.1	0.2	1.4	77.0	4.4
20230327_1415_1900	104412	204419.0	0	367.0	M	148.0	2.0	GG	0.3	1.0	0.6	2.2	1.9	-2.0	67.0	1.4	148.6	YY	0.9	2.5	1.8	1.1	0.2	1.4	77.0	3.4
20230327_1415_1900	104404	204423.0	0	367.0	M	145.3	4.7	GG	0.3	2.6	2.3	1.7	1.4	-4.7	67.0	2.5	147.5	YY	0.8	1.1	0.2	3.0	2.2	2.5	77.0	7.2
20230327_1415_1900	104410	204423.0	0	367.0	M	147.0	3.0	GG	0.4	1.7	1.4	1.0	0.6	-3.0	67.0	2.5	147.5	YY	0.8	1.1	0.2	3.0	2.2	2.5	77.0	5.5
20230327_1415_1900	104412	204423.0	1	367.0	M	148.0	2.0	GG	0.3	1.0	0.6	2.2	1.9	-2.0	67.0	2.5	147.5	YY	0.8	1.1	0.2	3.0	2.2	2.5	77.0	4.5
20230327_1415_1900	104557	204564.0	1	367.0	M	144.0	6.0	GG	0.4	2.4	1.9	12.6	12.2	-6.0	77.0	149.6	0.4	GY	1.0	2.4	1.4	15.5	14.5	-0.4	77.0	5.6
20230327_1415_1900	104562	204568.0	1	367.0	R	147.7	2.3	GG	0.3	3.8	3.4	3.8	3.5	-2.3	77.0	3.0	147.0	YR	1.0	3.4	2.3	5.1	4.1	3.0	54.0	5.3
20230327_1415_1900	104562	204572.0	0	367.0	R	147.7	2.3	GG	0.3	3.8	3.4	3.8	3.5	-2.3	77.0	8.1	141.9	RG	90.5	5.1	4.1	90.7	0.2	8.1	54.0	10.4
20230327_1415_1900	104567	204572.0	1	367.0	R	1.5	148.5	YY	0.3	3.8	3.5	1.7	1.4	1.5	54.0	8.1	141.9	RG	90.5	5.1	4.1	90.7	0.2	8.1	54.0	6.6
20230327_1415_1900	104569	204572.0	0	367.0	R	3.2	146.8	YY	0.3	1.7	1.4	3.4	3.1	3.2	54.0	8.1	141.9	RG	90.5	5.1	4.1	90.7	0.2	8.1	54.0	4.9
20230327_1415_1900	104781	204788.0	0	350.0	L	149.3	0.7	GG	0.3	16.3	15.9	2.4	2.1	-0.7	61.0	8.3	141.7	RG	77.4	20.6	19.8	78.1	0.7	8.3	67.0	9.0
20230327_1415_1900	104782	204788.0	1	350.0	L	1.7	148.3	YY	0.3	2.4	2.1	5.0	4.7	1.7	67.0	8.3	141.7	RG	77.4	20.6	19.8	78.1	0.7	8.3	67.0	6.6
20230327_1415_1900	104903	204914.0	1	350.0	R	144.1	5.9	GG	0.4	0.9	0.6	1.4	1.0	-5.9	67.0	148.2	1.8	GY	2.4	2.4	1.3	2.6	0.2	-1.8	67.0	4.1
20230327_1415_1900	104908	204914.0	0	350.0	R	145.5	4.5	GG	0.4	1.4	1.0	2.3	1.9	-4.5	67.0	148.2	1.8	GY	2.4	2.4	1.3	2.6	0.2	-1.8	67.0	2.7
20230327_1415_1900	104903	204923.0	0	350.0	R	144.1	5.9	GG	0.4	0.9	0.6	1.4	1.0	-5.9	67.0	6.1	143.9	RG	91.1	2.9	1.7	92.6	1.5	6.1	69.0	12.0
20230327_1415_1900	104908	204923.0	0	350.0	R	145.5	4.5	GG	0.4	1.4	1.0	2.3	1.9	-4.5	67.0	6.1	143.9	RG	91.1	2.9	1.7	92.6	1.5	6.1	69.0	10.6
20230327_1415_1900	104913	204923.0	0	350.0	R	147.8	2.2	GG	0.4	2.3	1.9	1.6	1.2	-2.2	67.0	6.1	143.9	RG	91.1	2.9	1.7	92.6	1.5	6.1	69.0	8.3
20230327_1415_1900	104915	204923.0	1	350.0	R	149.4	0.6	GG	0.4	1.6	1.2	5.6	5.2	-0.6	67.0	6.1	143.9	RG	91.1	2.9	1.7	92.6	1.5	6.1	69.0	6.7
20230327_1415_1900	104903	204921.0	0	350.0	R	144.1	5.9	GG	0.4	0.9	0.6	1.4	1.0	-5.9	67.0	3.2	146.8	YR	1.2	2.4	1.3	2.9	1.7	3.2	69.0	9.1
20230327_1415_1900	104908	204921.0	0	350.0	R	145.5	4.5	GG	0.4	1.4	1.0	2.3	1.9	-4.5	67.0	3.2	146.8	YR	1.2	2.4	1.3	2.9	1.7	3.2	69.0	7.7
20230327_1415_1900	104913	204921.0	1	350.0	R	147.8	2.2	GG	0.4	2.3	1.9	1.6	1.2	-2.2	67.0	3.2	146.8	YR	1.2	2.4	1.3	2.9	1.7	3.2	69.0	5.4
20230327_1415_1900	104915	204921.0	0	350.0	R	149.4	0.6	GG	0.4	1.6	1.2	5.6	5.2	-0.6	67.0	3.2	146.8	YR	1.2	2.4	1.3	2.9	1.7	3.2	69.0	3.8
20230327_1415_1900	104903	204917.0	0	350.0	R	144.1	5.9	GG	0.4	0.9	0.6	1.4	1.0	-5.9	67.0	0.8	149.2	YY	1.1	2.6	0.2	2.4	1.3	0.8	69.0	6.7
20230327_1415_1900	104908	204917.0	1	350.0	R	145.5	4.5	GG	0.4	1.4	1.0	2.3	1.9	-4.5	67.0	0.8	149.2	YY	1.1	2.6	0.2	2.4	1.3	0.8	69.0	5.3
20230327_1415_1900	104913	204917.0	0	350.0	R	147.8	2.2	GG	0.4	2.3	1.9	1.6	1.2	-2.2	67.0	0.8	149.2	YY	1.1	2.6	0.2	2.4	1.3	0.8	69.0	3.0
20230327_1415_1900	104906	204916.0	1	350.0	M	145.1	4.9	GG	0.3	2.3	2.1	1.8	1.5	-4.9	67.0	0.7	149.3	YY	1.1	3.1	2.1	1.9	0.8	0.7	69.0	5.6
20230327_1415_1900	104910	204916.0	0	350.0	M	146.9	3.1	GG	0.4	1.8	1.5	5.3	4.9	-3.1	67.0	0.7	149.3	YY	1.1	3.1	2.1	1.9	0.8	0.7	69.0	3.8
20230327_1415_1900	104906	204927.0	0	350.0	M	145.1	4.9	GG	0.3	2.3	2.1	1.8	1.5	-4.9	67.0	8.1	141.9	RG	89.5	5.5	4.4	90.1	0.6	8.1	69.0	13.0
20230327_1415_1900	104910	204927.0	0	350.0	M	146.9	3.1	GG	0.4	1.8	1.5	5.3	4.9	-3.1	67.0	8.1	141.9	RG	89.5	5.5	4.4	90.1	0.6	8.1	69.0	11.2
20230327_1415_1900	104918	204927.0	1	350.0	M	2.2	147.8	YY	0.4	5.3	4.9	4.0	3.6	2.2	69.0	8.1	141.9	RG	89.5	5.5	4.4	90.1	0.6	8.1	69.0	5.9
20230327_1415_1900	104906	204919.0	0	350.0	M	145.1	4.9	GG	0.3	2.3	2.1	1.8	1.5	-4.9	67.0	2.6	147.4	YR	1.1	1.9	0.8	5.5	4.4	2.6	69.0	7.5
20230327_1415_1900	104910	204919.0	1	350.0	M	146.9	3.1	GG	0.4	1.8	1.5	5.3	4.9	-3.1	67.0	2.6	147.4	YR	1.1	1.9	0.8	5.5	4.4	2.6	69.0	5.7
20230327_1415_1900	105049	205069.0	0	350.0	R	144.2	5.8	GG	0.6	1.8	1.1	2.8	2.2	-5.8	69.0	7.2	142.8	RG	94.7	5.1	3.8	95.5	0.8	7.2	54.0	13.0
20230327_1415_1900	105054	205069.0	0	350.0	R	147.0	3.0	GG	0.7	2.8	2.2	2.2	1.5	-3.0	69.0	7.2	142.8	RG	94.7	5.1	3.8	95.5	0.8	7.2	54.0	10.2
20230327_1415_1900	105059	205069.0	1	350.0	R	149.2	0.8	GG	0.6	2.2	1.5	1.5	0.9	-0.8	69.0	7.2	142.8	RG	94.7	5.1	3.8	95.5	0.8	7.2	54.0	8.0
20230327_1415_1900	105062	205069.0	0	350.0	R	0.7	149.3	YY	0.5	1.5	0.9	29.3	28.8	0.7	54.0	7.2	142.8	RG	94.7	5.1	3.8	95.5	0.8	7.2	54.0	6.5
20230327_1415_1900	105049	205066.0	0	350.0	R	144.2	5.8	GG	0.6	1.8	1.1	2.8	2.2	-5.8	69.0	2.1	147.9	YY	1.3	1.9	0.7	5.1	3.8	2.1	54.0	7.9
